accent_id,form,normalized_form,base_form,accented_vowels,accent_count,accent_indexes,accent_position,vowel_ordinals_from_start,vowel_ordinals_from_end,source_field,field_index,token_ordinal,context_index,context,source_context,pair_id,alignment_status,alignment_confidence,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
ACE-001362,Echo’ná,echoʼná,echoʼna,á,1,6,Final,3,1,Ejemplo RRM,1,1,0,Echo’ná sitochi huirari ripurá.,"Echo’ná sitochi huirari ripurá. Puso parada el hacha, en el rincón. Tamí huirábari capitani niráa. Me eligieron como capitán. [pl.: jahua; pret.: huirásari].",PAR-001010-01-01,Revisión requerida,Baja,RD-001010,Huirá,Vt,Vt,"1. Parar 2. Elegir, nombrar a una autoridad",34,30,SRC-02,DICCIONARIO raramuri.pdf,47,48,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001363,Echo’ná,echoʼná,echoʼna,á,1,6,Final,3,1,Ejemplo RRM,1,1,0,Echo’ná yéachi huiríbari.,Echo’ná yéachi huiríbari. Se paró en la puerta. [pret.: huiríbari; fut.: huiribama; pl.: jaba]. Huiribá imper Párate,PAR-001019-01-01,Alineado,Baja,RD-001019,Huiriba,Vi sing,Vi,Pararse (el hecho de pararse),34,30,SRC-02,DICCIONARIO raramuri.pdf,48,48,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001364,Echo’ná,echoʼná,echoʼna,á,1,6,Final,3,1,Ejemplo RRM,1,1,0,Echo’ná ritérari ihuáachi atí.,Echo’ná ritérari ihuáachi atí. Está en el agujero de la piedra.,PAR-001070-01-01,Alineado,Media,RD-001070,Ihuáachi,S,S,"Abertura, agujero",34,30,SRC-02,DICCIONARIO raramuri.pdf,50,50,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001365,Echo’ná,echoʼná,echoʼna,á,1,6,Final,3,1,Ejemplo RRM,1,1,0,Echo’ná iná.,Echo’ná iná. Allí va. Mi tasí inaro. Alli viene. Huamí tu inárami hue risí. El que camina para abajo está cansado.,PAR-001093-01-01,Alineado,Baja,RD-001093,Iná,,Sin clasificar,1. vi Ir 2. Venir 3. Caminar,34,30,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001366,Enderézalo,enderézalo,enderezalo,é,1,5,Medial,3,3,Ejemplo RRM,1,1,12,¡Huachina! ¡Enderézalo!.,¡Huachina! ¡Enderézalo! [fut.: huachinama].,PAR-000879-01-01,Revisión requerida,Baja,RD-000879,Huachina,Vt,Vt,Enderezar,1,1,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001367,Enviudó,enviudó,enviudo,ó,1,6,Final,4,1,Ejemplo RRM,2,1,0,Enviudó,Ma cunámari. Enviudó la mujer.,PAR-000588-01-02,Alineado,Media,RD-000588,Cunama,Vi,Vi,Enviudar (la mujer),1,1,SRC-02,DICCIONARIO raramuri.pdf,31,31,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001368,Eperí,eperí,eperi,í,1,4,Final,3,1,Lema,1,1,0,Eperí,Eperí,,No aplica,No aplica,RD-000848,Eperí,Vi,Vi,Estuvimos acostados,1,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001369,escuélachi,escuélachi,escuelachi,é,1,4,Medial,3,3,Ejemplo RRM,3,2,8,Echo'ná escuélachi asíbami rihuárini.,"Pachá asíbaga, huarú co'huari. Sentándose adentro, comió mucho. Echo'ná escuélachi asíbami rihuárini. Le ví sentado allí, en la escuela.",PAR-000109-01-03,Alineado,Media,RD-000109,Asiba,Vi sing,Vi,Sentarse,2,2,SRC-02,DICCIONARIO raramuri.pdf,8,8,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001370,escuélachi,escuélachi,escuelachi,é,1,4,Medial,3,3,Ejemplo RRM,1,3,32,"Echi binériami ma baquiri pachá escuélachi, chopi echi jaré cúrohui que cho mo'huiri.","Echi binériami ma baquiri pachá escuélachi, chopi echi jaré cúrohui que cho mo'huiri. El maestro ya entró a la escuela; pero los niños no han entrado todavía. [fut.: baquiméa; pl.: mo'hui]",PAR-000185-01-01,Alineado,Media,RD-000185,Baquí,Vi,Vi,Entrar (solo),2,2,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001371,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,1,4,Hue gará acá je'ná muní,"¿Acha gará acá muní?, ¿Tienen suficiente sal los frijoles? Hue gará acá je'ná muní, están muy bien de sal estos frijoles.",PAR-000007-01-02,Alineado,Alta,RD-000007,Acá,Vi,Vi,1. Tener sal 2. Está dulce o sabroso,28,22,SRC-02,DICCIONARIO raramuri.pdf,3,3,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001372,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,6,¿Acha gará acá muní?,"¿Acha gará acá muní?, ¿Tienen suficiente sal los frijoles? Hue gará acá je'ná muní, están muy bien de sal estos frijoles.",PAR-000007-01-01,Alineado,Alta,RD-000007,Acá,Vi,Vi,1. Tener sal 2. Está dulce o sabroso,28,22,SRC-02,DICCIONARIO raramuri.pdf,3,3,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001373,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,6,¿Acha gará ju?,"¿Acha gará ju?, ¿Estás bien? ¿Quecha gará ju?, ¿No estás bien?",PAR-000025-01-01,Alineado,Alta,RD-000025,Acha,Adv,Adv,¿Acaso…? (solo se usa en preguntas),28,22,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001374,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,1,8,¿Quecha gará ju?,"¿Acha gará ju?, ¿Estás bien? ¿Quecha gará ju?, ¿No estás bien?",PAR-000025-01-02,Alineado,Alta,RD-000025,Acha,Adv,Adv,¿Acaso…? (solo se usa en preguntas),28,22,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001375,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,0,Gará anáhuari echi sunú,"Gará anáhuari echi sunú, mapurigá ibiri chópirigá chapimea, midieron bien el maíz, para que cada uno reciba la misma cantidad. [pret.: anpahuari; fut.: anáhuima]",PAR-000057-01-01,Alineado,Alta,RD-000057,Anahui,Vt,Vt,"Medir, pesar",28,22,SRC-02,DICCIONARIO raramuri.pdf,5,6,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001376,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,1,¡Gará baché!,¡Gará baché! ¡Apúntelo bien!,PAR-000144-01-01,Revisión requerida,Baja,RD-000144,Baché,Vi,Vi,Apuntar bien jugando cuatro (tirando al hoyo),28,22,SRC-02,DICCIONARIO raramuri.pdf,10,10,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001377,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,5,91,Chabénara huaminá huaquicheri echo'ná bajichi; chopi jipi auchecho cu bajítari mapujiti ma gará ucú.,Chabénara huaminá huaquicheri echo'ná bajichi; chopi jipi auchecho cu bajítari mapujiti ma gará ucú. Hace tiempo se secó allí donde salió agua; pero ya sale otra vez porque llueve bastante ahora.,PAR-000163-01-01,Alineado,Media,RD-000163,Bajichi,S,S,"Pozo, ojo de agua, manantial.",28,22,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001378,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,2,21,¡Hue ochoréami jumi; gará basigó!,¡Hue ochoréami jumi; gará basigó! ¡Estás muy mugroso; lávate bien la cara! Basigora vt le lava la cara.,PAR-000201-01-01,Alineado,Media,RD-000201,Basigó,Vi,Vi,Lavarse (la cara),28,22,SRC-02,DICCIONARIO raramuri.pdf,14,14,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001379,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,4,27,Sipée huabé napisóami ju. ¡Gará cu bi'huá!,Sipée huabé napisóami ju. ¡Gará cu bi'huá! El espejo tiene mucho polvo. ¡Limpialo bien!,PAR-000243-01-01,Alineado,Baja,RD-000243,Bi'huá,Vt,Vt,Limpiar,28,22,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001380,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,4,43,"Jena'í ri'narátachi quetasi bihuárachi ju, gará bihuachébanabo","Ma bihuacheri bachí. Ya se endurecieron las calabazas. Jena'í ri'narátachi quetasi bihuárachi ju, gará bihuachébanabo, cusí chípérami jiti.Aquí, el patio no está duro. Vamos a endurecerlo con un palo ancho. Bihuaché vi endurecerse.",PAR-000244-01-02,Alineado,Alta,RD-000244,Bihuachébana,Vt,Vt,Endurecer,28,22,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001381,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,3,1,6,¿Acha gará bi'huiri huichohua?,"Jabón jiti huichogá, gará bi'huimea. Lavándolo con jabón, se limpiará bien. ¿Acha gará bi'huiri huichohua? ¿se limpió bien al lavarlo?",PAR-000247-01-03,Alineado,Media,RD-000247,Bi'huí,Vi,Vi,"Limpiarse, volverse blanco",28,22,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001382,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,3,21,"Jabón jiti huichogá, gará bi'huimea.","Jabón jiti huichogá, gará bi'huimea. Lavándolo con jabón, se limpiará bien. ¿Acha gará bi'huiri huichohua? ¿se limpió bien al lavarlo?",PAR-000247-01-01,Revisión requerida,Baja,RD-000247,Bi'huí,Vi,Vi,"Limpiarse, volverse blanco",28,22,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001383,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,11,"Echi rijoy gará machí na'ayá bilini, sorá yuhua.","Echi rijoy gará machí na'ayá bilini, sorá yuhua. Ese hombre sabe hacer lumbre con un fierro y yesca.",PAR-000250-01-01,Alineado,Media,RD-000250,Bilini,S,S,Fierro (de lumbre),28,22,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001384,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,5,Mani gará bosohuá.,Mani gará bosohuá. Ya estoy bien lleno (satisfecho).,PAR-000316-01-01,Alineado,Media,RD-000316,Bosohuá,Vi,Vi,Estar lleno,28,22,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001385,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,1,0,Gará níima cachípasa.,Ne huabé huaquicheri tambore. Gará níima cachípasa. El tambor se secó; sería bueno escupirlo. Cachipo. Vamos a escupir. Cachipa. Vi le escupe,PAR-000373-01-02,Alineado,Media,RD-000373,cachí,Vi,Vi,Escupir,28,22,SRC-02,DICCIONARIO raramuri.pdf,22,22,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001386,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,4,30,Canápuromí piréami cúrohui ma gará machí oserí 'néniya.,Canápuromí piréami cúrohui ma gará machí oserí 'néniya. Los niños de muchas partes ya saben leer.,PAR-000404-01-01,Alineado,Media,RD-000404,Canápuromí,Adv,Adv,"En muchas partes, en dondequiera",28,22,SRC-02,DICCIONARIO raramuri.pdf,24,24,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001387,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,3,Ne gará chabochi carihuérama.,Ne gará chabochi carihuérama. Va a parecerse a los mestizos. [pret: carihuérari; fut: carihuérama],PAR-000432-01-01,Alineado,Media,RD-000432,Caré,Vi,Vi,Parecerse,28,22,SRC-02,DICCIONARIO raramuri.pdf,25,25,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001388,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,2,14,Jipi bamíbari gará cayenama sunú,"¿Macha mi cayénari carí nihuayá?, ¿Ya acabaste de levantar la casa? Jipi bamíbari gará cayenama sunú, Este año se levantará (cosechará) bien el maíz.",PAR-000470-01-02,Alineado,Alta,RD-000470,Cayena,Vt,Vt,"1. terminar, levantar 2. cosechar",28,22,SRC-02,DICCIONARIO raramuri.pdf,26,26,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001389,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,2,9,Cochisáa gará níima,"Cochisáa gará níima, sería bueno dormir. [pp.: cochíami; pl: ocochi]",PAR-000483-01-01,Alineado,Alta,RD-000483,Cochí,Vi sing,Vi,Dormir,28,22,SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001390,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,2,15,"Hue charé, que gará burú.","Hue charé, que gará burú. Está feo (pedregoso) el terreno, no hay buen camino. Charícáachi. Avd En lugar feo.",PAR-000660-01-01,Alineado,Media,RD-000660,Charé,Vi,Vi,Estar feo (un lugar),28,22,SRC-02,DICCIONARIO raramuri.pdf,34,34,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001391,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,0,Gará chi’rébarini.,Gará chi’rébarini. Pasé bien la noche. Jena’í chi’ribámani. Aquí voy a pasar la noche.,PAR-000722-01-01,Revisión requerida,Baja,RD-000722,Chi’reba,Vi,Vi,"Pasarea la noche, posar",28,22,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001392,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,2,7,Hui’yé gará chunú ba’huí.,"Hui’yé gará chunú ba’huí. La tierra absorbe el agua. [fut.: chunuméa]. Chunugá bají. Lo chupa. Chunurú. Vt Chupar, sorber (una vez)",PAR-000808-01-01,Alineado,Media,RD-000808,Chunú,Vt,Vt,"Chupar, absorber",28,22,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001393,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,1,4,Hue gará ju muní.,Hue gará ju muní. Está muy bueno el frijol. Echi mapu nayúamo níiri ma gará ju. El que estaba enfermo ya está bien.,PAR-000849-01-01,Alineado,Media,RD-000849,Gará,"Adj, adv",Adj,1. bueno (sabroso) 2. bien (sano),28,22,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001394,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,3,27,Echi mapu nayúamo níiri ma gará ju.,Hue gará ju muní. Está muy bueno el frijol. Echi mapu nayúamo níiri ma gará ju. El que estaba enfermo ya está bien.,PAR-000849-01-02,Alineado,Media,RD-000849,Gará,"Adj, adv",Adj,1. bueno (sabroso) 2. bien (sano),28,22,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001395,Gará,gará,gara,á,1,3,Final,2,1,Lema,1,1,0,Gará,Gará,,No aplica,No aplica,RD-000849,Gará,"Adj, adv",Adj,1. bueno (sabroso) 2. bien (sano),28,22,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001396,gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,1,2,9,Si’néami gará aniri carí nihuáboriya.,Si’néami gará aniri carí nihuáboriya. Todos se pusieron de acuerdo en que se construyese una casa.,PAR-000850-01-01,Alineado,Media,RD-000850,Gará aní,Vi pl,Vi,Ponerse de acuerdo,28,22,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001397,Gará,gará,gara,á,1,3,Final,2,1,Lema,1,1,0,Gará aní,Gará aní,,No aplica,No aplica,RD-000850,Gará aní,Vi pl,Vi,Ponerse de acuerdo,28,22,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001398,Gará,gará,gara,á,1,3,Final,2,1,Ejemplo RRM,2,1,0,Gará ju hui’yé; huarú ochérama pachí.,Echi sicorí hui’yé jiti nihuarihua. Se hacen las ollas de tierra (barro). Gará ju hui’yé; huarú ochérama pachí. Está buena la tierra; crecerá grande el maíz.,PAR-001044-01-02,Alineado,Media,RD-001044,Hui’yé,S,S,"Tierra, barro",28,22,SRC-02,DICCIONARIO raramuri.pdf,49,49,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001399,Garabé,garabé,garabe,é,1,5,Final,3,1,Ejemplo RRM,1,1,0,Garabé ané. Alabar.,Garabé ané. Alabar.,PAR-000851-01-01,Revisión requerida,Baja,RD-000851,Garabé,Adj,Adj,"Muy bien, muy bueno, fino, perfecto",2,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001400,Garabé,garabé,garabe,é,1,5,Final,3,1,Lema,1,1,0,Garabé,Garabé,,No aplica,No aplica,RD-000851,Garabé,Adj,Adj,"Muy bien, muy bueno, fino, perfecto",2,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001401,Garabéara,garabéara,garabeara,é,1,5,Medial,3,3,Lema,1,1,0,Garabéara,Garabéara,,No aplica,No aplica,RD-000852,Garabéara,Adj,Adj,Muy bueno,1,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001402,Garabérata,garabérata,garaberata,é,1,5,Medial,3,3,Lema,1,1,0,Garabérata,Garabérata,,No aplica,No aplica,RD-000853,Garabérata,Vt,Vt,Hacer muy bueno,1,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001403,Garábusi,garábusi,garabusi,á,1,3,Medial,2,3,Lema,1,1,0,Garábusi,Garábusi,,No aplica,No aplica,RD-000854,Garábusi,S,S,Bolitas en el encino que se forman en mayo,1,1,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001404,garé,garé,gare,é,1,3,Final,2,1,Ejemplo RRM,1,2,24,Echi rijoy quetasi tamí garé; chopi tamí cahuera.,Echi rijoy quetasi tamí garé; chopi tamí cahuera. Ese hombre no me ama; solamente me desprecia.,PAR-000381-01-01,Alineado,Media,RD-000381,Cahuera,Vt,Vt,"Menospreciar, despreciar",2,2,SRC-02,DICCIONARIO raramuri.pdf,22,22,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001405,Garé,garé,gare,é,1,3,Final,2,1,Lema,1,1,0,Garé,Garé,,No aplica,No aplica,RD-000859,Garé,Vt,Vt,"Amar, querer (véase 2caré)",2,2,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001406,garérami,garérami,garerami,é,1,3,Medial,2,3,Variante,1,1,5,pp.: garérami,pp.: garérami,,No aplica,No aplica,RD-000859,Garé,Vt,Vt,"Amar, querer (véase 2caré)",1,1,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001407,Habló,habló,hablo,ó,1,4,Final,2,1,Ejemplo RRM,1,3,19,Cuíraga ra’íchari. Habló saludándole.,Cuíraga ra’íchari. Habló saludándole.,PAR-000575-01-01,Revisión requerida,Baja,RD-000575,Cuira,Interj,Interj,¡Hola! (saludo),1,1,SRC-02,DICCIONARIO raramuri.pdf,31,31,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001408,huáami,huáami,huaami,á,1,2,Medial,2,3,Variante,1,1,5,ad.: huáami; pp.: huacami,ad.: huáami; pp.: huacami,,No aplica,No aplica,RD-000862,Hua,Vi,Vi,Madurarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001409,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,1,0,Huáasi amará,"Huáasi amará, hígado de vaca",PAR-000042-01-01,Alineado,Alta,RD-000042,Amaré,Vi,Vi,Tener hígado,11,8,SRC-02,DICCIONARIO raramuri.pdf,5,5,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001410,huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,1,18,"Ma bahuirabo echi huáasi, mapujiti nijé bucura ju.","Ma bahuirabo echi huáasi, mapujiti nijé bucura ju. Ya vamos a herrar esa vaca,porque es mía.",PAR-000152-01-01,Alineado,Media,RD-000152,Bahuirá,Vt,Vt,Herrar,11,8,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001411,huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,2,2,12,Nijé bucura huáasi,"Nijeni buqué biré huáasi. Yo tengo sóla una vaca.[pl.: pugué] Nijé bucura huáasi, mi vaca Nijé pugura huáasi, mis vacas",PAR-000340-01-02,Alineado,Alta,RD-000340,Buqué,Vi sing,Vi,"Tener, poseer (animal)",11,8,SRC-02,DICCIONARIO raramuri.pdf,20,20,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001412,huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,3,18,Nijeni buqué biré huáasi.,"Nijeni buqué biré huáasi. Yo tengo sóla una vaca.[pl.: pugué] Nijé bucura huáasi, mi vaca Nijé pugura huáasi, mis vacas",PAR-000340-01-01,Alineado,Media,RD-000340,Buqué,Vi sing,Vi,"Tener, poseer (animal)",11,8,SRC-02,DICCIONARIO raramuri.pdf,20,20,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001413,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,1,0,Huáasi huichira.,Huáasi huichira. Cuero de vaca. Huáasí huitara. Estiércol de vaca. Huáasi ohuira. Toro.,PAR-000864-01-01,Alineado,Media,RD-000864,"Huáasi, huacasí",S esp,S,"Vaca, res",11,8,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001414,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,3,1,0,Huáasi ohuira.,Huáasi huichira. Cuero de vaca. Huáasí huitara. Estiércol de vaca. Huáasi ohuira. Toro.,PAR-000864-01-03,Alineado,Media,RD-000864,"Huáasi, huacasí",S esp,S,"Vaca, res",11,8,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001415,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Lema,1,1,0,"Huáasi, huacasí","Huáasi, huacasí",,No aplica,No aplica,RD-000864,"Huáasi, huacasí",S esp,S,"Vaca, res",11,8,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001416,huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Variante,1,1,12,variante de huáasi,variante de huáasi,,No aplica,No aplica,RD-000872,Huacasí,S,S,"Vaca, res",11,8,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001417,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,2,1,0,Huáasi huasira.,Huasihué. Colear. Huáasi huasira. Cola de la vaca,PAR-000923-01-02,Alineado,Media,RD-000923,Huasí,S,S,Cola,11,8,SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001418,Huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,1,0,Huáasi huichira.,Huáasi huichira. Cuero de vaca. Huichí cahuara. Liendres.,PAR-000973-01-01,Alineado,Media,RD-000973,Huichí,S,S,"1. Cuero, piel 2. Piojo",11,8,SRC-02,DICCIONARIO raramuri.pdf,46,46,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001419,huáasi,huáasi,huaasi,á,1,2,Medial,2,3,Ejemplo RRM,1,1,19,Nijeni ihuema echi huáasi.,Nijeni ihuema echi huáasi. Voy a atajar las vacas.,PAR-001072-01-01,Alineado,Media,RD-001072,Ihu´é,Vt,Vt,Atajar,11,8,SRC-02,DICCIONARIO raramuri.pdf,50,50,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001420,Huáasí,huáasí,huaasi,á|í,2,2|5,Múltiple,2|4,3|1,Ejemplo RRM,2,1,0,Huáasí huitara.,Huáasi huichira. Cuero de vaca. Huáasí huitara. Estiércol de vaca. Huáasi ohuira. Toro.,PAR-000864-01-02,Alineado,Media,RD-000864,"Huáasi, huacasí",S esp,S,"Vaca, res",1,1,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-001421,huáasu,huáasu,huaasu,á,1,2,Medial,2,3,Ejemplo RRM,1,1,5,Echi huáasu huarú chi’muri; ma huisunámani.,"Echi huáasu huarú chi’muri; ma huisunámani. Esa vaca da mucha leche, voy a ordeñarla. Huisuchi. S Donde sale un chorro.",PAR-001037-01-01,Alineado,Media,RD-001037,Huisú,,Sin clasificar,"1. vt Dar leche, ordeñar 2. vi Salir un chorro",1,1,SRC-02,DICCIONARIO raramuri.pdf,49,49,Transcrito,Pendiente de cotejo ortográfico y prosódico
