saltillo_id,form,normalized_form,search_form,saltillo_glyphs,saltillo_count,position,saltillo_indexes,source_field,field_index,token_ordinal,context_index,context,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
SAL-000507,Jena’í,jenaʼí,jenaʼi,’,1,Medial,4,Ejemplo,1,1,0,Jena’í huicá bití co’naca. Aquí hay muchos olotes.,RD-000512,Co’ná,S,S,Olote (de la mazorca),13,12,SRC-02,DICCIONARIO raramuri.pdf,28,28,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000508,Jena’í,jenaʼí,jenaʼi,’,1,Medial,4,Ejemplo,1,2,39,Gará chi’rébarini. Pasé bien la noche. Jena’í chi’ribámani. Aquí voy a pasar la noche.,RD-000722,Chi’reba,Vi,Vi,"Pasarea la noche, posar",13,12,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000509,Jena’í,jenaʼí,jenaʼi,’,1,Medial,4,Ejemplo,1,1,0,"Jena’í huichiba aquibi echo comácari. por aquí cayó la bola. Bucurí huichíbachi rayénari nijeni asísari. Cuando comenzaba a pegar el sol en la mañana, me levanté. [pl.: rujuí].",RD-000977,Huichiba,Vi,Vi,1. Caer 2. Pegar (sol),13,12,SRC-02,DICCIONARIO raramuri.pdf,46,46,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000510,Jena’í,jenaʼí,jenaʼi,’,1,Medial,4,Lema,1,1,0,Jena’í,RD-001139,Jena’í,Adv,Adv,Aquí,13,12,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000511,je'ná,jeʼná,jeʼna,',1,Medial,2,Ejemplo,1,1,72,"¿Acha gará acá muní?, ¿Tienen suficiente sal los frijoles? Hue gará acá je'ná muní, están muy bien de sal estos frijoles.",RD-000007,Acá,Vi,Vi,1. Tener sal 2. Está dulce o sabroso,7,7,SRC-02,DICCIONARIO raramuri.pdf,3,3,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000512,Je'ná,jeʼná,jeʼna,',1,Medial,2,Ejemplo,1,1,0,Je'ná masana hue huaquichéami ju. Tasi te ba'huira. Esta manzana está muy seca. No tiene jugo. Masana ba'huira jugo de manzana.,RD-000153,Ba'huira,S,S,"Jugo, caldo",7,7,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000513,je'ná,jeʼná,jeʼna,',1,Medial,2,Ejemplo,1,2,10,Hue ba'yó je'ná. Esto está muy bonito. Hue ba'yórarini sihuáchari. Me parecieron bonitas las flores.,RD-000218,Ba'yó,Vi,Vi,"Parecer bonito, estar bonito",7,7,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000514,je'ná,jeʼná,jeʼna,',1,Medial,2,Ejemplo,1,1,15,Chabeni rarari je'ná coyacha; ma cáraga cachuri. Hace tiempo compré este sombrero; ya se arrugó completamente [pret.: cachuri],RD-000376,Cachú,Vi,Vi,Arrugarse,7,7,SRC-02,DICCIONARIO raramuri.pdf,22,22,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000515,je’ná,jeʼná,jeʼna,’,1,Medial,2,Ejemplo,1,1,48,¿Piri huaminá auché namuti corácami ju mapurigá je’ná? ¿Qué otra cosa es amarga como esta?,RD-000528,Corácami,Adv,Adv,Amargo,7,7,SRC-02,DICCIONARIO raramuri.pdf,28,28,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000516,Je’ná,jeʼná,jeʼna,’,1,Medial,2,Ejemplo,1,1,0,Je’ná ripiyá hue chupéamo ju. Este cuchillo es muy puntiagudo.,RD-000812,Chupéami,Adj,Adj,"Agudo, puntiagudo",7,7,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000517,Je’ná,jeʼná,jeʼna,’,1,Medial,2,Lema,1,1,0,Je’ná,RD-001138,Je’ná,Pron dem,Pron,"Este, esta, esto",7,7,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000518,Mapo’ná,mapoʼná,mapoʼna,’,1,Medial,4,Lema,1,1,0,Mapo’ná,RD-001260,Mapo’ná,Adv,Adv,Donde,1,1,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000519,mapo’nami,mapoʼnami,mapoʼnami,’,1,Medial,4,Ejemplo,1,1,18,Iquecha mi cahuíi mapo’nami ichiméa? ¿no tienes tierra donde puedas sembrar? Cahuí ichihuáami. Tierra de cultivo. Cahuí pátami. Herencia de terrenos. Cahuíi. Vi tener tierra. Cahuichí. En el monte. Jena’í cahuírari. Este lugar. Nijé cahúíhuarachi. Mi tierra.,RD-000382,cahuí,S,S,"Monte, terreno, tierra, campo, mundo",1,1,SRC-02,DICCIONARIO raramuri.pdf,22,23,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000520,Ma’,maʼ,maʼ,’,1,Final,2,Lema,1,1,0,Ma’,RD-001220,Ma’,S,S,Caña de maíz,1,1,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000521,Ma’agá,maʼagá,maʼaga,’,1,Medial,2,Lema,1,1,0,Ma’agá,RD-001221,Ma’agá,S,S,Cienpiés,1,1,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000522,Mi’riméa,miʼriméa,miʼrimea,’,1,Medial,2,Lema,1,1,0,Mi’riméa,RD-001324,Mi’riméa,,Sin clasificar,Matará,1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000523,Mi’rínari,miʼrínari,miʼrinari,’,1,Medial,2,Lema,1,1,0,Mi’rínari,RD-001325,Mi’rínari,vt,Vt,Querer matarlo,1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000524,mi'risá,miʼrisá,miʼrisa,',1,Medial,2,Ejemplo,1,1,10,"Maparí mi mi'risá echi huasi, hue yáati bisubo. Ya matando esa vaca, inmediatamente vamos a despellejarla.",RD-000279,Bisú,Vi,Vi,Despellejar,1,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000525,Mi’ró,miʼró,miʼro,’,1,Medial,2,Lema,1,1,0,Mi’ró,RD-001326,Mi’ró,Vi,Vi,Desmayarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000526,Mi’yá,miʼyá,miʼya,’,1,Medial,2,Lema,1,1,0,Mi’yá,RD-001340,Mi’yá,Vt,Vt,"Asesinar, matar",1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000527,mi’yair,miʼyair,miʼyair,’,1,Medial,2,Ejemplo,1,1,5,Mani mi’yair biré sayahui; cusiti chi’riruca micabé pámani. Ya maté una víbora de cascabel; la llevaré en la punta de un palito para tirarla lejos.,RD-000731,Chi’rirú,Vt,Vt,Llevar (en la punta de un palito),1,1,SRC-02,DICCIONARIO raramuri.pdf,36,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000528,mi’yari,miʼyari,miʼyari,’,1,Medial,2,Ejemplo,1,1,21,Biré rijoy chahuéiga mi’yari biré cochí. Un hombre mató un perro envenenándolo. [fut.: chahuéama].,RD-000642,Chahué,Vt,Vt,Envenenar,1,1,SRC-02,DICCIONARIO raramuri.pdf,33,33,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000529,Mo’huá,moʼhuá,moʼhua,’,1,Medial,2,Lema,1,1,0,Mo’huá,RD-001350,Mo’huá,Vt,Vt,"Poner adentro, encerrar (animales presos)",1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000530,Mo’hué,moʼhué,moʼhue,’,1,Medial,2,Lema,1,1,0,Mo’hué,RD-001351,Mo’hué,Vt,Vt,1. Poner (cartucho en el rifle) 2. meterse (el hilo al hacer una cobija),1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000531,Mo’huera,moʼhuera,moʼhuera,’,1,Medial,2,Lema,1,1,0,Mo’huera,RD-001352,Mo’huera,Vt esp,Vt,"Poner, apoyar (la cabeza en algo cuando se acuesta)",1,1,SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000532,mo'hui,moʼhui,moʼhui,',1,Medial,2,Ejemplo,1,2,181,"Echi binériami ma baquiri pachá escuélachi, chopi echi jaré cúrohui que cho mo'huiri. El maestro ya entró a la escuela; pero los niños no han entrado todavía. [fut.: baquiméa; pl.: mo'hui]",RD-000185,Baquí,Vi,Vi,Entrar (solo),2,1,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000533,mo'hui,moʼhui,moʼhui,',1,Medial,2,Variante,1,1,21,fut.: baquiméa; pl.: mo'hui,RD-000185,Baquí,Vi,Vi,Entrar (solo),2,1,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000534,Mo’huí,moʼhuí,moʼhui,’,1,Medial,2,Lema,1,1,0,Mo’huí,RD-001353,Mo’huí,Vi pl,Vi,Entrar,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000535,mo'huibi,moʼhuibi,moʼhuibi,',1,Medial,2,Ejemplo,1,1,6,[pl.: mo'huibi],RD-000088,Aquibi,Vi sing,Vi,Desaparecer,3,2,SRC-02,DICCIONARIO raramuri.pdf,7,7,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000536,mo'huibi,moʼhuibi,moʼhuibi,',1,Medial,2,Variante,1,1,5,pl.: mo'huibi,RD-000088,Aquibi,Vi sing,Vi,Desaparecer,3,2,SRC-02,DICCIONARIO raramuri.pdf,7,7,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000537,Mo’huibi,moʼhuibi,moʼhuibi,’,1,Medial,2,Lema,1,1,0,Mo’huibi,RD-001354,Mo’huibi,Vi pret pl,Vi,Desaparecerse,3,2,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000538,mo'huiri,moʼhuiri,moʼhuiri,',1,Medial,2,Ejemplo,1,1,19,"Echi jaré pagótami mo'huiri echo'ná pachá ri'obachi; ma amachima, la gente ya entró en la iglesia; van a rezar.",RD-000043,Amachí,Vt,Vt,Rezar,2,2,SRC-02,DICCIONARIO raramuri.pdf,5,5,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000539,mo'huiri,moʼhuiri,moʼhuiri,',1,Medial,2,Ejemplo,1,1,76,"Echi binériami ma baquiri pachá escuélachi, chopi echi jaré cúrohui que cho mo'huiri. El maestro ya entró a la escuela; pero los niños no han entrado todavía. [fut.: baquiméa; pl.: mo'hui]",RD-000185,Baquí,Vi,Vi,Entrar (solo),2,2,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000540,Mo’né,moʼné,moʼne,’,1,Medial,2,Lema,1,1,0,Mo’né,RD-001357,Mo’né,S,S,Yerno,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000541,Mo’ó,moʼó,moʼo,’,1,Medial,2,Lema,1,1,0,Mo’ó,RD-001358,Mo’ó,S,S,Cabeza,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000542,mo'ochí,moʼochí,moʼochi,',1,Medial,2,Ejemplo,1,2,17,Hue ca'huéami ju mo'ochí. Tiene muchas liendres en la cabeza. [pret.: ca'huéari; fut.: ca'huérama],RD-000380,Ca'hué,Vi,Vi,Tener liendres,1,1,SRC-02,DICCIONARIO raramuri.pdf,22,22,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000543,Mo’óchi,moʼóchi,moʼochi,’,1,Medial,2,Lema,1,1,0,Mo’óchi,RD-001359,Mo’óchi,S,S,"Pájaro gris (mediano, anda sobre las paredes en el invierno)",1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000544,Mo’ora,moʼora,moʼora,’,1,Medial,2,Lema,1,1,0,Mo’ora,RD-001360,Mo’ora,Vi,Vi,Menear (cabeza),1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000545,Mo’oré,moʼoré,moʼore,’,1,Medial,2,Lema,1,1,0,Mo’oré,RD-001363,Mo’oré,Vi,Vi,Tener nuera,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000546,Mo’orépana,moʼorépana,moʼorepana,’,1,Medial,2,Lema,1,1,0,Mo’orépana,RD-001361,Mo’orépana,Vt,Vt,Descabezar,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000547,Mo’orí,moʼorí,moʼori,’,1,Medial,2,Lema,1,1,0,Mo’orí,RD-001362,Mo’orí,S sing,S,Nuera,1,1,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000548,Na’á,naʼá,naʼa,’,1,Medial,2,Lema,1,1,0,Na’á,RD-001429,Na’á,Vt,Vt,1. Hacer lumbre 2. Quemar,1,1,SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000549,Na’ahua,naʼahua,naʼahua,’,1,Medial,2,Lema,1,1,0,Na’ahua,RD-001430,Na’ahua,Vi pl,Vi,"Enojarse, reñir",1,1,SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000550,Na’áhuata,naʼáhuata,naʼahuata,’,1,Medial,2,Lema,1,1,0,Na’áhuata,RD-001431,Na’áhuata,Vt,Vt,"Hacer enojar, alborotar",1,1,SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000551,Na’árami,naʼárami,naʼarami,’,1,Medial,2,Lema,1,1,0,Na’árami,RD-001433,Na’árami,Adj,Adj,Quemado,1,1,SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000552,na'ayá,naʼayá,naʼaya,',1,Medial,2,Ejemplo,1,1,22,"Echi rijoy gará machí na'ayá bilini, sorá yuhua. Ese hombre sabe hacer lumbre con un fierro y yesca.",RD-000250,Bilini,S,S,Fierro (de lumbre),1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000553,Na’é,naʼé,naʼe,’,1,Medial,2,Lema,1,1,0,Na’é,RD-001459,Na’é,Vt,Vt,"1. Prender la lumbre, atizar 2. Quemar pelo (cuando le ponen nombre queman unos pelos del niño)",1,1,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000554,Na’érami,naʼérami,naʼerami,’,1,Medial,2,Lema,1,1,0,Na’érami,RD-001460,Na’érami,Adj,Adj,Prendido,1,1,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000555,na’í,naʼí,naʼi,’,1,Medial,2,Ejemplo,1,2,21,"Ba’huí ma comitánari na’í, el agua ya hizo un arroyo aquí. [pp: comíami] Comítami, hecho cóncavo.",RD-000507,Comítana,Vt,Vt,"Hacer como arroyo, hacer cóncavo",4,4,SRC-02,DICCIONARIO raramuri.pdf,28,28,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000556,na’í,naʼí,naʼi,’,1,Medial,2,Ejemplo,1,2,27,Nijeni sinibí cho’huá echi na’í maparini cu simea bitichí jonsa. Yo siempre apago la lumbre cuando salgo de la casa.,RD-000750,Cho’huá,Vt,Vt,"Apagar, extinguir (lumbre)",4,4,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000557,Na’í,naʼí,naʼi,’,1,Medial,2,Lema,1,1,0,"Na’í, naíbi",RD-001475,"Na’í, naíbi",Adj,Adj,Aquí,4,4,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000558,Na’í,naʼí,naʼi,’,1,Medial,2,Lema,1,1,0,Na’í,RD-001476,Na’í,S,S,Lumbre,4,4,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000559,na'ibi,naʼibi,naʼibi,',1,Medial,2,Ejemplo,1,1,58,"Biréana ichárini, sembré en una sola parte. Ma quetasi te na'ibi; auché biréana simiri. Ya no está aquí; se fue a otra parte. Auché biréana, en otra parte, en alguna parte. Biréana burí, una yunta (de bueyes). Biréana busugachi, tuerto. Biréana huabé rocóhuachi, charco. Biréana ipó ichihuami, milpa. Biréana sobácohuachi, atascadero",RD-000268,Biréana,Adv,Adv,En una sola parte,2,2,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000560,na'ibi,naʼibi,naʼibi,',1,Medial,2,Ejemplo,1,1,13,"Hue jo cochí na'ibi. Hay muchos perros aquí. Cochí huarira, rabo del perro. Cochí sutura, pezuñas del perro. Cochí yóchani, el perro gruñe.",RD-000481,Cochí,S,S,Perro,2,2,SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000561,na’ique,naʼique,naʼique,’,1,Medial,2,Ejemplo,1,2,13,Ma cho’huiri na’ique. Ya se apagó la lumbre. [pret.: cho’huiri; fut.: cho’huimea].,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000562,Na’mí,naʼmí,naʼmi,’,1,Medial,2,Lema,1,1,0,Na’mí,RD-001485,Na’mí,Vi,Vi,"Caerse (un pino, un poste)",1,1,SRC-02,DICCIONARIO raramuri.pdf,61,61,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000563,Na’mina,naʼmina,naʼmina,’,1,Medial,2,Lema,1,1,0,Na’mina,RD-001487,Na’mina,Vt,Vt,Tumbar (un pino),1,1,SRC-02,DICCIONARIO raramuri.pdf,61,61,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000564,Na’oma,naʼoma,naʼoma,’,1,Medial,2,Lema,1,1,0,Na’oma,RD-001490,Na’oma,Vt,Vt,1. Tapar (por encima o de arriba) 2. Borrar,1,1,SRC-02,DICCIONARIO raramuri.pdf,61,61,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000565,Na’omárami,naʼomárami,naʼomarami,’,1,Medial,2,Lema,1,1,0,Na’omárami,RD-001491,Na’omárami,Adj,Adj,Tapado,1,1,SRC-02,DICCIONARIO raramuri.pdf,61,61,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000566,na'rí,naʼrí,naʼri,',1,Medial,2,Ejemplo,1,3,53,"Mi ca'ónani bité. Vivo arriba, por el arroyo. Ca'ona na'rí ju. Es para arriba, en el arroyo. Ca'ona. Para arriba en el arroyo.",RD-000409,Ca'ó,Adv,Adv,Arriba por el arroyo,2,2,SRC-02,DICCIONARIO raramuri.pdf,24,24,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000567,Na’rí,naʼrí,naʼri,’,1,Medial,2,Lema,1,1,0,Na’rí,RD-001532,Na’rí,Vi,Vi,"Quebrarse (palo, pierna, cuerno)",2,2,SRC-02,DICCIONARIO raramuri.pdf,62,62,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000568,Na’rina,naʼrina,naʼrina,’,1,Medial,2,Lema,1,1,0,Na’rina,RD-001536,Na’rina,Vt,Vt,Quebrar,1,1,SRC-02,DICCIONARIO raramuri.pdf,62,62,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000569,Na’rohua,naʼrohua,naʼrohua,’,1,Medial,2,Lema,1,1,0,Na’rohua,RD-001538,Na’rohua,Prep,Prep,"1. Con, también 2. Mezclado con",1,1,SRC-02,DICCIONARIO raramuri.pdf,62,62,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000570,Ne’ogá,neʼogá,neʼoga,’,1,Medial,2,Lema,1,1,0,Ne’ogá,RD-001585,Ne’ogá,S,S,Voz,1,1,SRC-02,DICCIONARIO raramuri.pdf,63,63,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000571,Ne’ogué,neʼogué,neʼogue,’,1,Medial,2,Lema,1,1,0,Ne’ogué,RD-001586,Ne’ogué,Vi,Vi,1. Hablar malas cosas 2. Ser hablador,1,1,SRC-02,DICCIONARIO raramuri.pdf,63,63,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000572,Ni’huí,niʼhuí,niʼhui,’,1,Medial,2,Lema,1,1,0,Ni’huí,RD-001602,Ni’huí,Vi,Vi,Relampaguear,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000573,Ni’mayé,niʼmayé,niʼmaye,’,1,Medial,2,Lema,1,1,0,Ni’mayé,RD-001618,Ni’mayé,Vi,Vi,Tener celos,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000574,Ni’mayéami,niʼmayéami,niʼmayeami,’,1,Medial,2,Lema,1,1,0,Ni’mayéami,RD-001619,Ni’mayéami,Adj,Adj,Celoso,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000575,Ni’yoca,niʼyoca,niʼyoca,’,1,Medial,2,Lema,1,1,0,Ni’yoca,RD-001640,Ni’yoca,Vi,Vi,Hacer sonidos (con la voz),1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000576,Ni’yúbana,niʼyúbana,niʼyubana,’,1,Medial,2,Lema,1,1,0,Ni’yúbana,RD-001641,Ni’yúbana,Vt,Vt,Soltar,1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000577,Ni’yura,niʼyura,niʼyura,’,1,Medial,2,Lema,1,1,0,Ni’yura,RD-001642,Ni’yura,Vi,Vi,"Vencer, ganar",1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000578,Ni’yusa,niʼyusa,niʼyusa,’,1,Medial,2,Lema,1,1,0,Ni’yusa,RD-001643,Ni’yusa,Vi,Vi,"Soltarse, escaparse",1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000579,No’,noʼ,noʼ,’,1,Final,2,Lema,1,1,0,No’,RD-001646,No’,Vt,Vt,Admirar,1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000580,O'huari,oʼhuari,oʼhuari,',1,Medial,1,Ejemplo,1,1,0,O'huari banéami ju. Tiene mejillas gordas. Banéami pp que tiene mejillas,RD-000177,Bané,Vi,Vi,Tener mejillas.,4,4,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000581,o'huari,oʼhuari,oʼhuari,',1,Medial,1,Ejemplo,1,1,17,"Urí nirúami barí o'huari ju. E l quiote del maguey de l a barranca está muy grande. Me barirá, quiote de maguey. Barí sihuará, la flor de maguey.",RD-000193,Barí,S,S,Quiote,4,4,SRC-02,DICCIONARIO raramuri.pdf,13,14,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000582,O'huari,oʼhuari,oʼhuari,',1,Medial,1,Ejemplo,1,1,0,"O'huari ochérari mocuásari, ma cáraga bo'niboa. Creció mucho la hierba, ya vamos a arrancarla. [fut.: bo nomea]. Bo'nisí ¡arráncalos!",RD-000300,Bo'ná,Vt,Vt,"Arrancar, desherbar",4,4,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000583,O’huari,oʼhuari,oʼhuari,’,1,Medial,1,Lema,1,1,0,O’huari,RD-001717,O’huari,Adj,Adj,"1. Grande 2. Ruidoso, fuerte, recio",4,4,SRC-02,DICCIONARIO raramuri.pdf,66,66,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000584,O’huéara,oʼhuéara,oʼhueara,’,1,Medial,1,Lema,1,1,0,O’huéara,RD-001718,O’huéara,S pl,S,"Los grandes, los jefes",1,1,SRC-02,DICCIONARIO raramuri.pdf,66,66,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000585,O’huí,oʼhuí,oʼhui,’,1,Medial,1,Lema,1,1,0,O’huí,RD-001720,O’huí,Vt,Vt,"Lazar, enlazar (un animal)",1,1,SRC-02,DICCIONARIO raramuri.pdf,66,66,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000586,O’huibichi,oʼhuibichi,oʼhuibichi,’,1,Medial,1,Lema,1,1,0,O’huibichi,RD-001721,O’huibichi,Adj,Adj,Zurdo,1,1,SRC-02,DICCIONARIO raramuri.pdf,67,67,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000587,o'huicha,oʼhuicha,oʼhuicha,',1,Medial,1,Ejemplo,1,1,31,"Ne huabé bité, quetásini omero o'huicha. Está muy pesado. No puedo levantarlo. [pret.: bitéari; fut.: bitítama]",RD-000281,Bité,Vi,Vi,Estar pesado,2,2,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000588,O’huicha,oʼhuicha,oʼhuicha,’,1,Medial,1,Lema,1,1,0,O’huicha,RD-001722,O’huicha,Vt,Vt,"Levantar (p. ej.: costal de maíz, piedra grande)",2,2,SRC-02,DICCIONARIO raramuri.pdf,67,67,Transcrito,Pendiente de cotejo ortográfico y fonológico
