variant_id,form_a,form_b,form_a_normalized,form_b_normalized,pattern,relation_type,derivation_method,entry_id,entry_ids,related_entry_id,classification,evidence,source_code,source_document,page_start,page_end,source_status,validation_status
VAR-000504,Aré,Garé,are,gare,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000090,RD-000090|RD-000859,RD-000859,Vt | Vt,RD-000090: Aré | RD-000859: Garé,SRC-02,DICCIONARIO raramuri.pdf,7,42,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000505,Aré,Huaré,are,huare,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000090,RD-000090|RD-000906,RD-000906,Vt | Adv,RD-000090: Aré | RD-000906: Huaré,SRC-02,DICCIONARIO raramuri.pdf,7,43,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000506,Aré,Jaré,are,jare,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000090,RD-000090|RD-001136,RD-001136,Vt | Pron,RD-000090: Aré | RD-001136: Jaré,SRC-02,DICCIONARIO raramuri.pdf,7,52,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000507,Aré,Maré,are,mare,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000090,RD-000090|RD-001272,RD-001272,Vt | Vi,RD-000090: Aré | RD-001272: Maré,SRC-02,DICCIONARIO raramuri.pdf,7,55,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000508,Aré,Naré,are,nare,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000090,RD-000090|RD-001530,RD-001530,Vt | Vt,RD-000090: Aré | RD-001530: Naré,SRC-02,DICCIONARIO raramuri.pdf,7,62,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000509,Arí,Barí,ari,bari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-000193,RD-000193,Adv | S,RD-000091: Arí | RD-000193: Barí,SRC-02,DICCIONARIO raramuri.pdf,7,14,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000510,Arí,Carí,ari,cari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-000436,RD-000436,Adv | S,RD-000091: Arí | RD-000436: Carí,SRC-02,DICCIONARIO raramuri.pdf,7,25,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000511,Arí,Huari,ari,huari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-000907,RD-000907,Adv | S esp,RD-000091: Arí | RD-000907: Huari,SRC-02,DICCIONARIO raramuri.pdf,7,43,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000512,Arí,Marí,ari,mari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-001273,RD-001273,"Adv | S, adj",RD-000091: Arí | RD-001273: Marí,SRC-02,DICCIONARIO raramuri.pdf,7,55,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000513,Arí,Marí,ari,mari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-001274,RD-001274,Adv | S,RD-000091: Arí | RD-001274: Marí,SRC-02,DICCIONARIO raramuri.pdf,7,55,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000514,Arí,nari,ari,nari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-001428,RD-001428,Adv | Pron,"RD-000091: Arí | RD-001428: Na, nari",SRC-02,DICCIONARIO raramuri.pdf,7,59,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000515,Arí,Nari,ari,nari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-001533,RD-001533,Adv,RD-000091: Arí | RD-001533: Nari,SRC-02,DICCIONARIO raramuri.pdf,7,62,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000516,Arí,Tarí,ari,tari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-002456,RD-002456,Adv | S,RD-000091: Arí | RD-002456: Tarí,SRC-02,DICCIONARIO raramuri.pdf,7,84,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000517,Arí,Tarí,ari,tari,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000091,RD-000091|RD-002457,RD-002457,Adv | S,RD-000091: Arí | RD-002457: Tarí,SRC-02,DICCIONARIO raramuri.pdf,7,84,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000518,Arihua,Carihua,arihua,carihua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000095,RD-000095|RD-000438,RD-000438,Vi | Vi,RD-000095: Arihua | RD-000438: Carihua,SRC-02,DICCIONARIO raramuri.pdf,7,25,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000519,Arihuá,Carihua,arihua,carihua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000096,RD-000096|RD-000438,RD-000438,S | Vi,RD-000096: Arihuá | RD-000438: Carihua,SRC-02,DICCIONARIO raramuri.pdf,7,25,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000520,Arihué,Carihué,arihue,carihue,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000097,RD-000097|RD-000439,RD-000439,Vt | Vt,RD-000097: Arihué | RD-000439: Carihué,SRC-02,DICCIONARIO raramuri.pdf,7,25,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000521,Aró,Huaró,aro,huaro,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000102,RD-000102|RD-000910,RD-000910,Vi | Vi,RD-000102: Aró | RD-000910: Huaró,SRC-02,DICCIONARIO raramuri.pdf,8,43,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000522,Así,Basi,asi,basi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-000198,RD-000198,Adv | S,RD-000107: Así | RD-000198: Basi,SRC-02,DICCIONARIO raramuri.pdf,8,14,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000523,Así,Casí,asi,casi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-000453,RD-000453,Adv | Vi,RD-000107: Así | RD-000453: Casí,SRC-02,DICCIONARIO raramuri.pdf,8,26,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000524,Así,Casí,asi,casi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-000454,RD-000454,Adv | S,RD-000107: Así | RD-000454: Casí,SRC-02,DICCIONARIO raramuri.pdf,8,26,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000525,Así,Huasí,asi,huasi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-000923,RD-000923,Adv | S,RD-000107: Así | RD-000923: Huasí,SRC-02,DICCIONARIO raramuri.pdf,8,44,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000526,Así,Huasí,asi,huasi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-000924,RD-000924,Adv | S,RD-000107: Así | RD-000924: Huasí,SRC-02,DICCIONARIO raramuri.pdf,8,44,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000527,Así,Tasi,asi,tasi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000107,RD-000107|RD-002458,RD-002458,Adv | Adv,RD-000107: Así | RD-002458: Tasi,SRC-02,DICCIONARIO raramuri.pdf,8,84,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000528,Asibá,Lasiba,asiba,lasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000108,RD-000108|RD-001200,RD-001200,Imper | Vi,RD-000108: Asibá | RD-001200: Lasiba,SRC-02,DICCIONARIO raramuri.pdf,8,54,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000529,Asibá,Rasiba,asiba,rasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000108,RD-000108|RD-001964,RD-001964,Imper | Vi,RD-000108: Asibá | RD-001964: Rasiba,SRC-02,DICCIONARIO raramuri.pdf,8,72,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000530,Asiba,Lasiba,asiba,lasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000109,RD-000109|RD-001200,RD-001200,Vi sing | Vi,RD-000109: Asiba | RD-001200: Lasiba,SRC-02,DICCIONARIO raramuri.pdf,8,54,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000531,Asiba,Rasiba,asiba,rasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000109,RD-000109|RD-001964,RD-001964,Vi sing | Vi,RD-000109: Asiba | RD-001964: Rasiba,SRC-02,DICCIONARIO raramuri.pdf,8,72,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000532,Asiba,Lasiba,asiba,lasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000110,RD-000110|RD-001200,RD-001200,Vi,RD-000110: Asiba | RD-001200: Lasiba,SRC-02,DICCIONARIO raramuri.pdf,8,54,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000533,Asiba,Rasiba,asiba,rasiba,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000110,RD-000110|RD-001964,RD-001964,Vi,RD-000110: Asiba | RD-001964: Rasiba,SRC-02,DICCIONARIO raramuri.pdf,8,72,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000534,Asira,Sasira,asira,sasira,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000111,RD-000111|RD-002252,RD-002252,Vi | Vi,RD-000111: Asira | RD-002252: Sasira,SRC-02,DICCIONARIO raramuri.pdf,8,79,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000535,Atá,Catá,ata,cata,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000113,RD-000113|RD-000464,RD-000464,S | S,RD-000113: Atá | RD-000464: Catá,SRC-02,DICCIONARIO raramuri.pdf,8,26,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000536,Atá,Matá,ata,mata,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000113,RD-000113|RD-001283,RD-001283,S | S esp,RD-000113: Atá | RD-001283: Matá,SRC-02,DICCIONARIO raramuri.pdf,8,56,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000537,Atá,Ratá,ata,rata,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000113,RD-000113|RD-001969,RD-001969,S | Vi,RD-000113: Atá | RD-001969: Ratá,SRC-02,DICCIONARIO raramuri.pdf,8,72,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000538,Atá,Ratá,ata,rata,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000113,RD-000113|RD-001970,RD-001970,S | Vt,RD-000113: Atá | RD-001970: Ratá,SRC-02,DICCIONARIO raramuri.pdf,8,72,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000539,Atá,Tata,ata,tata,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000113,RD-000113|RD-002461,RD-002461,S | s,RD-000113: Atá | RD-002461: Tata,SRC-02,DICCIONARIO raramuri.pdf,8,84,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000540,Até,Raté,ate,rate,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000116,RD-000116|RD-001976,RD-001976,Vi | S,RD-000116: Até | RD-001976: Raté,SRC-02,DICCIONARIO raramuri.pdf,8,73,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000541,Até,Saté,ate,sate,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000116,RD-000116|RD-002253,RD-002253,Vi | S,RD-000116: Até | RD-002253: Saté,SRC-02,DICCIONARIO raramuri.pdf,8,79,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000542,Ayá,Nayá,aya,naya,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000121,RD-000121|RD-001566,RD-001566,Adv,RD-000121: Ayá | RD-001566: Nayá,SRC-02,DICCIONARIO raramuri.pdf,9,63,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000543,Ayena,Bayena,ayena,bayena,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000123,RD-000123|RD-000216,RD-000216,Adv | S,RD-000123: Ayena | RD-000216: Bayena,SRC-02,DICCIONARIO raramuri.pdf,9,15,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000544,Ayena,Cayena,ayena,cayena,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000123,RD-000123|RD-000470,RD-000470,Adv | Vt,RD-000123: Ayena | RD-000470: Cayena,SRC-02,DICCIONARIO raramuri.pdf,9,26,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000545,Ayena,Huayena,ayena,huayena,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000123,RD-000123|RD-000938,RD-000938,Adv | S,RD-000123: Ayena | RD-000938: Huayena,SRC-02,DICCIONARIO raramuri.pdf,9,44,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000546,Ayena,Rayena,ayena,rayena,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000123,RD-000123|RD-001977,RD-001977,Adv | Vi,RD-000123: Ayena | RD-001977: Rayena,SRC-02,DICCIONARIO raramuri.pdf,9,73,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000547,Bi'huí,I’huí,bi'hui,i'hui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000247,RD-000247|RD-001081,RD-001081,Vi | Vt,RD-000247: Bi'huí | RD-001081: I’huí,SRC-02,DICCIONARIO raramuri.pdf,16,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000548,Bicá,Icá,bica,ica,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000223,RD-000223|RD-001051,RD-001051,Vi | Vi,RD-000223: Bicá | RD-001051: Icá,SRC-02,DICCIONARIO raramuri.pdf,15,49,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000549,Bichí,Ichí,bichi,ichi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000230,RD-000230|RD-001062,RD-001062,Vi | S,RD-000230: Bichí | RD-001062: Ichí,SRC-02,DICCIONARIO raramuri.pdf,15,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000550,Bihuá,Ihuá,bihua,ihua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000242,RD-000242|RD-001069,RD-001069,Vi | Vi,RD-000242: Bihuá | RD-001069: Ihuá,SRC-02,DICCIONARIO raramuri.pdf,16,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000551,Bihuara,Ihuará,bihuara,ihuara,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000245,RD-000245|RD-001071,RD-001071,Vt | Vt,RD-000245: Bihuara | RD-001071: Ihuará,SRC-02,DICCIONARIO raramuri.pdf,16,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000552,Biré,Iré,bire,ire,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000267,RD-000267|RD-001111,RD-001111,Adj | Vi,RD-000267: Biré | RD-001111: Iré,SRC-02,DICCIONARIO raramuri.pdf,17,51,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000553,Bo'huí,O’huí,bo'hui,o'hui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000297,RD-000297|RD-001720,RD-001720,Vi | Vt,RD-000297: Bo'huí | RD-001720: O’huí,SRC-02,DICCIONARIO raramuri.pdf,18,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000554,Bocohuí,Ocohuí,bocohui,ocohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000292,RD-000292|RD-001697,RD-001697,Vi | S,RD-000292: Bocohuí | RD-001697: Ocohuí,SRC-02,DICCIONARIO raramuri.pdf,18,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000555,Bosá,Osá,bosa,osa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000313,RD-000313|RD-001773,RD-001773,Vi sing | Vi,RD-000313: Bosá | RD-001773: Osá,SRC-02,DICCIONARIO raramuri.pdf,19,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000556,Bosá,Osá,bosa,osa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000313,RD-000313|RD-001774,RD-001774,Vi sing | Adj,RD-000313: Bosá | RD-001774: Osá,SRC-02,DICCIONARIO raramuri.pdf,19,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000557,Buré,Uré,bure,ure,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000342,RD-000342|RD-002543,RD-002543,Vi | S,RD-000342: Buré | RD-002543: Uré,SRC-02,DICCIONARIO raramuri.pdf,20,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000558,Busá,Usá,busa,usa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000349,RD-000349|RD-002546,RD-002546,Vi | Vt,RD-000349: Busá | RD-002546: Usá,SRC-02,DICCIONARIO raramuri.pdf,21,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000559,Busá,Usá,busa,usa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000349,RD-000349|RD-002547,RD-002547,Vi,RD-000349: Busá | RD-002547: Usá,SRC-02,DICCIONARIO raramuri.pdf,21,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000560,Busí,Usí,busi,usi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000351,RD-000351|RD-002551,RD-002551,S | Adv,RD-000351: Busí | RD-002551: Usí,SRC-02,DICCIONARIO raramuri.pdf,21,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000561,Co’huí,O’huí,co'hui,o'hui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000497,RD-000497|RD-001720,RD-001720,Vt pl | Vt,RD-000497: Co’huí | RD-001720: O’huí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000562,Cochí,Ochí,cochi,ochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000481,RD-000481|RD-001708,RD-001708,S | S,RD-000481: Cochí | RD-001708: Ochí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000563,Cochí,Ochí,cochi,ochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000482,RD-000482|RD-001708,RD-001708,S | S,RD-000482: Cochí | RD-001708: Ochí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000564,Cochí,Ochí,cochi,ochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000483,RD-000483|RD-001708,RD-001708,Vi sing | S,RD-000483: Cochí | RD-001708: Ochí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000565,Cochi,Ochí,cochi,ochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000484,RD-000484|RD-001708,RD-001708,S esp | S,"RD-000484: Cochi, cohuí | RD-001708: Ochí",SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000566,Cohua,Ohuá,cohua,ohua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000488,RD-000488|RD-001715,RD-001715,Vt | S,RD-000488: Cohua | RD-001715: Ohuá,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000567,cohuí,Ohuí,cohui,ohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000484,RD-000484|RD-001719,RD-001719,S esp | Vt,"RD-000484: Cochi, cohuí | RD-001719: Ohuí",SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000568,Cohuí,Ohuí,cohui,ohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000495,RD-000495|RD-001719,RD-001719,S | Vt,RD-000495: Cohuí | RD-001719: Ohuí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000569,Cohuí,Ohuí,cohui,ohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000496,RD-000496|RD-001719,RD-001719,S | Vt,RD-000496: Cohuí | RD-001719: Ohuí,SRC-02,DICCIONARIO raramuri.pdf,27,66,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000570,Cora,Orá,cora,ora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000523,RD-000523|RD-001755,RD-001755,Vt | Vt,RD-000523: Cora | RD-001755: Orá,SRC-02,DICCIONARIO raramuri.pdf,28,67,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000571,Cora,Orá,cora,ora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000523,RD-000523|RD-001756,RD-001756,Vt | Vt,RD-000523: Cora | RD-001756: Orá,SRC-02,DICCIONARIO raramuri.pdf,28,67,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000572,Cora,Orá,cora,ora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000523,RD-000523|RD-001757,RD-001757,Vt | Vi,RD-000523: Cora | RD-001757: Orá,SRC-02,DICCIONARIO raramuri.pdf,28,67,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000573,Corá,Orá,cora,ora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000524,RD-000524|RD-001755,RD-001755,S | Vt,RD-000524: Corá | RD-001755: Orá,SRC-02,DICCIONARIO raramuri.pdf,28,67,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000574,Corá,Orá,cora,ora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-000524,RD-000524|RD-001756,RD-001756,S | Vt,RD-000524: Corá | RD-001756: Orá,SRC-02,DICCIONARIO raramuri.pdf,28,67,Transcrito | Transcrito,Pendiente de cotejo lingüístico
